Category,Make,Model,Year,Trim,Min Price,Max Price
Car,Hyundai,I20,2012,ERA 1.2,"Rs. 1,71,199","Rs. 1,81,789"
Car,Hyundai,I20,2012,ERA 1.4 CRDI,"Rs. 65,238","Rs. 69,274"
Car,Hyundai,I20,2012,MAGNA (O) 1.4 CRDI,"Rs. 71,132","Rs. 75,532"
Car,Hyundai,I20,2012,MAGNA 1.2,"Rs. 1,79,846","Rs. 1,90,970"
Car,Hyundai,I20,2012,MAGNA 1.2 (O),"Rs. 1,90,684","Rs. 2,02,478"
Car,Hyundai,I20,2012,MAGNA 1.4 CRDI,"Rs. 67,853","Rs. 72,051"
Car,Hyundai,I20,2012,SPORTZ 1.2,"Rs. 2,08,031","Rs. 2,20,899"
Car,Hyundai,I20,2012,SPORTZ 1.2 (O),"Rs. 1,94,451","Rs. 2,06,479"
Car,Hyundai,I20,2012,SPORTZ 1.4 (O),"Rs. 71,304","Rs. 75,714"
Car,Hyundai,I20,2012,SPORTZ 1.4 CRDI,"Rs. 76,380","Rs. 81,104"
Car,Hyundai,I20,2012,SPORTZ AT 1.4,"Rs. 2,77,523","Rs. 2,94,689"
Car,Hyundai,I20,2011,ASTA 1.2,"Rs. 1,66,530","Rs. 1,76,830"
Car,Hyundai,I20,2011,ASTA 1.2 (O) WITH SUNROOF,"Rs. 1,77,995","Rs. 1,89,005"
Car,Hyundai,I20,2011,ASTA 1.2 WITH AVN,"Rs. 1,81,224","Rs. 1,92,434"
Car,Hyundai,I20,2011,ASTA 1.4 AT,"Rs. 2,16,620","Rs. 2,30,020"
Car,Hyundai,I20,2011,ASTA 1.4 AT WITH AVN,"Rs. 2,32,599","Rs. 2,46,987"
Car,Hyundai,I20,2011,ASTA 1.4 CRDI,"Rs. 76,032","Rs. 80,734"
Car,Hyundai,I20,2011,Asta 1.4 Crdi With Avn,"Rs. 81,584","Rs. 86,630"
Car,Hyundai,I20,2011,ERA 1.2,"Rs. 1,31,414","Rs. 1,39,542"
Car,Hyundai,I20,2011,ERA 1.4 CRDI,"Rs. 62,357","Rs. 66,215"
Car,Hyundai,I20,2011,MAGNA 1.2,"Rs. 1,40,243","Rs. 1,48,917"
Car,Hyundai,I20,2011,MAGNA 1.4 CRDI,"Rs. 67,584","Rs. 71,764"
Car,Hyundai,I20,2011,SPORTZ 1.2,"Rs. 1,54,553","Rs. 1,64,113"
Car,Hyundai,I20,2011,SPORTZ 1.2 (O),"Rs. 1,50,319","Rs. 1,59,617"
Car,Hyundai,I20,2011,SPORTZ 1.4 (O),"Rs. 69,906","Rs. 74,230"
Car,Hyundai,I20,2011,SPORTZ 1.4 CRDI,"Rs. 71,438","Rs. 75,856"
Car,Hyundai,I20,2010,ASTA (O) 1.2,"Rs. 1,40,670","Rs. 1,49,372"
Car,Hyundai,I20,2010,ASTA 1.2,"Rs. 1,35,355","Rs. 1,43,727"
Car,Hyundai,I20,2010,ASTA 1.2 (O) WITH SUNROOF,"Rs. 1,45,968","Rs. 1,54,996"
Car,Hyundai,I20,2010,ASTA 1.2 WITH AVN,"Rs. 1,47,298","Rs. 1,56,410"
Car,Hyundai,I20,2010,ASTA 1.4 AT,"Rs. 1,75,979","Rs. 1,86,865"
Car,Hyundai,I20,2010,ASTA 1.4 AT (O),"Rs. 1,85,978","Rs. 1,97,482"
Car,Hyundai,I20,2010,ASTA 1.4 AT WITH AVN,"Rs. 1,88,961","Rs. 2,00,649"
Car,Hyundai,I20,2010,ASTA 1.4 CRDI,"Rs. 75,399","Rs. 80,063"
Car,Hyundai,I20,2010,Asta 1.4 Crdi With Avn,"Rs. 80,905","Rs. 85,909"
Car,Hyundai,I20,2010,ERA 1.2,"Rs. 1,06,669","Rs. 1,13,267"
Car,Hyundai,I20,2010,ERA 1.4 CRDI,"Rs. 61,134","Rs. 64,916"
Car,Hyundai,I20,2010,MAGNA 1.2,"Rs. 1,14,296","Rs. 1,21,366"
Car,Hyundai,I20,2010,MAGNA 1.4 CRDI,"Rs. 67,314","Rs. 71,478"
Car,Hyundai,I20,2010,SPORTZ 1.2,"Rs. 1,25,556","Rs. 1,33,322"
Car,Hyundai,I20,2010,SPORTZ 1.2 (O),"Rs. 1,22,014","Rs. 1,29,562"
Car,Hyundai,I20,2010,SPORTZ 1.4 (O),"Rs. 68,535","Rs. 72,775"
Car,Hyundai,I20,2010,SPORTZ 1.4 CRDI,"Rs. 70,037","Rs. 74,369"
Car,Hyundai,I20,2009,ASTA (O) 1.2,"Rs. 1,25,319","Rs. 1,33,071"
Car,Hyundai,I20,2009,ASTA 1.2,"Rs. 1,20,585","Rs. 1,28,043"
Car,Hyundai,I20,2009,ASTA 1.4 AT,"Rs. 1,57,378","Rs. 1,67,112"
Car,Hyundai,I20,2009,ASTA 1.4 AT (O),"Rs. 83,350","Rs. 88,506"
Car,Hyundai,I20,2009,ASTA 1.4 CRDI,"Rs. 74,767","Rs. 79,391"
Car,Hyundai,I20,2009,MAGNA 1.2,"Rs. 1,03,364","Rs. 1,09,758"
Car,Hyundai,I20,2009,MAGNA 1.4 CRDI,"Rs. 67,045","Rs. 71,193"
Car,Hyundai,I20,2008,ASTA 1.2,"Rs. 60,427","Rs. 64,165"
Car,Hyundai,I20,2008,MAGNA 1.2,"Rs. 51,793","Rs. 54,997"
Car,Hyundai,I20 Active,2020,1.2 S,"Rs. 4,96,005","Rs. 5,26,685"
Car,Hyundai,I20 Active,2020,1.2 SX,"Rs. 5,48,778","Rs. 5,82,724"
Car,Hyundai,I20 Active,2020,1.2 SX DUAL TONE,"Rs. 5,61,453","Rs. 5,96,183"
Car,Hyundai,I20 Active,2020,1.4 SX,"Rs. 5,95,841","Rs. 6,32,697"
Car,Hyundai,I20 Active,2019,1.2 BASE,"Rs. 4,14,797","Rs. 4,40,455"
Car,Hyundai,I20 Active,2019,1.2 S,"Rs. 4,49,718","Rs. 4,77,536"
Car,Hyundai,I20 Active,2019,1.2 SX,"Rs. 4,96,228","Rs. 5,26,922"
Car,Hyundai,I20 Active,2019,1.2 SX DUAL TONE,"Rs. 5,09,729","Rs. 5,41,259"
Car,Hyundai,I20 Active,2019,1.4 S,"Rs. 5,00,535","Rs. 5,31,495"
Car,Hyundai,I20 Active,2019,1.4 SX,"Rs. 5,44,344","Rs. 5,78,014"
Car,Hyundai,I20 Active,2019,1.4 SX DUAL TONE,"Rs. 5,80,500","Rs. 6,16,408"
Car,Hyundai,I20 Active,2018,1.2 BASE,"Rs. 3,71,193","Rs. 3,94,153"
Car,Hyundai,I20 Active,2018,1.2 S,"Rs. 4,02,531","Rs. 4,27,429"
Car,Hyundai,I20 Active,2018,1.2 SX,"Rs. 4,44,822","Rs. 4,72,336"
Car,Hyundai,I20 Active,2018,1.2 SX DUAL TONE,"Rs. 4,57,098","Rs. 4,85,372"
Car,Hyundai,I20 Active,2018,1.4,"Rs. 4,12,719","Rs. 4,38,249"
Car,Hyundai,I20 Active,2018,1.4 S,"Rs. 4,47,906","Rs. 4,75,612"
Car,Hyundai,I20 Active,2018,1.4 SX,"Rs. 4,87,633","Rs. 5,17,795"
Car,Hyundai,I20 Active,2018,1.4 SX DUAL TONE,"Rs. 4,99,542","Rs. 5,30,442"
Car,Hyundai,I20 Active,2017,1.2 BASE,"Rs. 3,24,953","Rs. 3,45,053"
Car,Hyundai,I20 Active,2017,1.2 S,"Rs. 3,55,554","Rs. 3,77,548"
Car,Hyundai,I20 Active,2017,1.2 SX,"Rs. 3,94,113","Rs. 4,18,491"
Car,Hyundai,I20 Active,2017,1.4,"Rs. 3,59,153","Rs. 3,81,369"
Car,Hyundai,I20 Active,2017,1.4 S,"Rs. 3,92,574","Rs. 4,16,856"
Car,Hyundai,I20 Active,2017,1.4 Sx,"Rs. 4,25,008","Rs. 4,51,298"
Car,Hyundai,I20 Active,2016,1.2 BASE,"Rs. 2,95,183","Rs. 3,13,441"
Car,Hyundai,I20 Active,2016,1.2 S,"Rs. 3,25,497","Rs. 3,45,631"
Car,Hyundai,I20 Active,2016,1.2 SX,"Rs. 3,62,207","Rs. 3,84,611"
Car,Hyundai,I20 Active,2016,1.4,"Rs. 3,29,037","Rs. 3,49,389"
Car,Hyundai,I20 Active,2016,1.4 S,"Rs. 3,59,655","Rs. 3,81,901"
Car,Hyundai,I20 Active,2016,1.4 SX,"Rs. 3,86,359","Rs. 4,10,257"
Car,Hyundai,I20 Active,2016,1.4 SX OPT,"Rs. 3,99,356","Rs. 4,24,058"
Car,Hyundai,I20 Active,2015,1.2 BASE,"Rs. 2,65,841","Rs. 2,82,285"
Car,Hyundai,I20 Active,2015,1.2 S,"Rs. 2,95,425","Rs. 3,13,699"
Car,Hyundai,I20 Active,2015,1.2 SX,"Rs. 3,30,029","Rs. 3,50,443"
Car,Hyundai,I20 Active,2015,1.4,"Rs. 2,96,002","Rs. 3,14,312"
Car,Hyundai,I20 Active,2015,1.4 S,"Rs. 3,23,545","Rs. 3,43,559"
Car,Hyundai,I20 Active,2015,1.4 SX,"Rs. 3,44,883","Rs. 3,66,215"
Car,Hyundai,I20 Active,2015,1.4 SX OPT,"Rs. 3,61,728","Rs. 3,84,102"
Car,Hyundai,I20 N Line,2023,N6 1.0 Turbo DCT,"Rs. 10,36,781","Rs. 11,00,911"
Car,Hyundai,I20 N Line,2023,N6 1.0 Turbo DCT Dual Tone,"Rs. 10,50,698","Rs. 11,15,690"
Car,Hyundai,I20 N Line,2023,N6 IMT,"Rs. 9,51,974","Rs. 10,10,858"
Car,Hyundai,I20 N Line,2023,N6 IMT Dual Tone,"Rs. 9,59,582","Rs. 10,18,938"
Car,Hyundai,I20 N Line,2023,N8 DCT,"Rs. 11,49,982","Rs. 12,21,114"
Car,Hyundai,I20 N Line,2023,N8 DCT Dual Tone,"Rs. 11,63,898","Rs. 12,35,892"
Car,Hyundai,I20 N Line,2023,N8 IMT,"Rs. 10,47,358","Rs. 11,12,144"
Car,Hyundai,I20 N Line,2023,N8 IMT Dual Tone,"Rs. 10,61,277","Rs. 11,26,923"
Car,Hyundai,I20 N Line,2022,N6 IMT,"Rs. 8,26,315","Rs. 8,77,427"
Car,Hyundai,I20 N Line,2022,N6 IMT Dual Tone,"Rs. 8,33,103","Rs. 8,84,635"
Car,Hyundai,I20 N Line,2022,N8 DCT,"Rs. 10,25,638","Rs. 10,89,080"
Car,Hyundai,I20 N Line,2022,N8 DCT Dual Tone,"Rs. 10,38,393","Rs. 11,02,623"
Car,Hyundai,I20 N Line,2022,N8 IMT,"Rs. 9,50,624","Rs. 10,09,426"
Car,Hyundai,I20 N Line,2022,N8 IMT Dual Tone,"Rs. 9,63,350","Rs. 10,22,938"
Car,Hyundai,I20 N Line,2021,N6 IMT,"Rs. 7,22,705","Rs. 7,67,409"
Car,Hyundai,I20 N Line,2021,N6 IMT Dual Tone,"Rs. 7,33,505","Rs. 7,78,877"
Car,Hyundai,I20 N Line,2021,N8 DCT,"Rs. 9,02,776","Rs. 9,58,618"
Car,Hyundai,I20 N Line,2021,N8 DCT Dual Tone,"Rs. 9,14,070","Rs. 9,70,610"
Car,Hyundai,I20 N Line,2021,N8 IMT,"Rs. 8,36,221","Rs. 8,87,947"
Car,Hyundai,I20 N Line,2021,N8 IMT Dual Tone,"Rs. 8,47,514","Rs. 8,99,938"
Car,Hyundai,Santa Fe,2017,2WD AT,"Rs. 9,02,095","Rs. 9,57,895"
Car,Hyundai,Santa Fe,2017,2WD MT,"Rs. 8,63,866","Rs. 9,17,300"
Car,Hyundai,Santa Fe,2017,4WD AT,"Rs. 9,67,927","Rs. 10,27,799"
Car,Hyundai,Santa Fe,2016,2WD AT,"Rs. 7,87,805","Rs. 8,36,535"
Car,Hyundai,Santa Fe,2016,2WD MT,"Rs. 7,54,418","Rs. 8,01,084"
Car,Hyundai,Santa Fe,2016,4WD AT,"Rs. 8,45,296","Rs. 8,97,582"
Car,Hyundai,Santa Fe,2015,2WD AT,"Rs. 7,11,130","Rs. 7,55,118"
Car,Hyundai,Santa Fe,2015,2WD MT,"Rs. 6,82,596","Rs. 7,24,818"
Car,Hyundai,Santa Fe,2015,4WD AT,"Rs. 7,62,096","Rs. 8,09,236"
Car,Hyundai,Santa Fe,2014,2WD AT,"Rs. 6,30,856","Rs. 6,69,878"
Car,Hyundai,Santa Fe,2014,2WD MT,"Rs. 6,07,080","Rs. 6,44,632"
Car,Hyundai,Santa Fe,2014,4WD AT,"Rs. 6,75,175","Rs. 7,16,939"
Car,Hyundai,Santa Fe,2014,4WD MT,"Rs. 6,56,271","Rs. 6,96,865"
Car,Hyundai,Santa Fe,2013,2WD MT,"Rs. 2,76,737","Rs. 2,93,855"
Car,Hyundai,Santa Fe,2013,4WD AT,"Rs. 3,05,006","Rs. 3,23,872"
Car,Hyundai,Santa Fe,2013,4WD MT,"Rs. 3,03,156","Rs. 3,21,908"
Car,Hyundai,Santa Fe,2012,2WD MT,"Rs. 2,62,309","Rs. 2,78,535"
Car,Hyundai,Santa Fe,2012,4WD AT,"Rs. 2,89,105","Rs. 3,06,987"
Car,Hyundai,Santa Fe,2012,4WD MT,"Rs. 2,87,351","Rs. 3,05,125"
Car,Hyundai,Santa Fe,2011,2WD MT,"Rs. 2,48,635","Rs. 2,64,015"
Car,Hyundai,Santa Fe,2011,4WD AT,"Rs. 2,74,033","Rs. 2,90,983"
Car,Hyundai,Santa Fe,2011,4WD MT,"Rs. 2,72,371","Rs. 2,89,219"
Car,Hyundai,Santa Fe,2010,2WD MT,"Rs. 2,35,673","Rs. 2,50,251"
Car,Hyundai,Santa Fe,2010,4WD MT,"Rs. 2,58,171","Rs. 2,74,141"
Car,Hyundai,Santro,2022,ASTA,"Rs. 5,07,537","Rs. 5,38,931"
Car,Hyundai,Santro,2022,ASTA AMT,"Rs. 5,44,688","Rs. 5,78,380"
Car,Hyundai,Santro,2022,ERA EXECUTIVE,"Rs. 4,10,388","Rs. 4,35,772"
Car,Hyundai,Santro,2022,MAGNA,"Rs. 4,48,667","Rs. 4,76,419"
Car,Hyundai,Santro,2022,MAGNA AMT,"Rs. 4,80,944","Rs. 5,10,694"
Car,Hyundai,Santro,2022,MAGNA CNG,"Rs. 5,16,815","Rs. 5,48,783"
Car,Hyundai,Santro,2022,SPORTZ,"Rs. 4,77,719","Rs. 5,07,269"
Car,Hyundai,Santro,2022,SPORTZ AMT,"Rs. 4,99,502","Rs. 5,30,399"
Car,Hyundai,Santro,2022,SPORTZ CNG,"Rs. 5,44,583","Rs. 5,78,269"
Car,Hyundai,Santro,2021,ASTA AMT BS6,"Rs. 4,80,391","Rs. 5,10,105"
Car,Hyundai,Santro,2021,ASTA BS6,"Rs. 4,38,638","Rs. 4,65,770"
Car,Hyundai,Santro,2021,ERA EXECUTIVE BS6,"Rs. 3,51,981","Rs. 3,73,753"
Car,Hyundai,Santro,2021,MAGNA AMT BS6,"Rs. 4,20,583","Rs. 4,46,599"
Car,Hyundai,Santro,2021,MAGNA BS6,"Rs. 3,85,890","Rs. 4,09,760"
Car,Hyundai,Santro,2021,MAGNA CNG BS6,"Rs. 4,40,202","Rs. 4,67,430"
Car,Hyundai,Santro,2021,SPORTZ AMT BS6,"Rs. 4,40,266","Rs. 4,67,498"
Car,Hyundai,Santro,2021,SPORTZ BS6,"Rs. 4,11,733","Rs. 4,37,201"
Car,Hyundai,Santro,2021,SPORTZ CNG BS6,"Rs. 4,53,362","Rs. 4,81,404"
Car,Hyundai,Santro,2020,ASTA,"Rs. 3,78,820","Rs. 4,02,252"
Car,Hyundai,Santro,2020,ASTA AMT,"Rs. 4,15,863","Rs. 4,41,587"
Car,Hyundai,Santro,2020,ASTA AMT BS6,"Rs. 4,26,206","Rs. 4,52,570"
Car,Hyundai,Santro,2020,ERA EXECUTIVE,"Rs. 3,02,457","Rs. 3,21,165"
Car,Hyundai,Santro,2020,ERA EXECUTIVE BS6,"Rs. 3,08,102","Rs. 3,27,160"
Car,Hyundai,Santro,2020,MAGNA,"Rs. 3,31,803","Rs. 3,52,327"
Car,Hyundai,Santro,2020,MAGNA AMT,"Rs. 3,62,728","Rs. 3,85,164"
Car,Hyundai,Santro,2020,MAGNA AMT BS6,"Rs. 3,68,900","Rs. 3,91,718"
Car,Hyundai,Santro,2020,MAGNA BS6,"Rs. 3,37,711","Rs. 3,58,601"
Car,Hyundai,Santro,2020,MAGNA CNG,"Rs. 3,59,572","Rs. 3,81,814"
Car,Hyundai,Santro,2020,MAGNA CNG BS6,"Rs. 3,86,092","Rs. 4,09,974"
Car,Hyundai,Santro,2020,SPORTZ,"Rs. 3,54,839","Rs. 3,76,787"
Car,Hyundai,Santro,2020,SPORTZ AMT,"Rs. 3,91,443","Rs. 4,15,655"
Car,Hyundai,Santro,2020,SPORTZ AMT ANNIVERSARY EDITION,"Rs. 3,76,548","Rs. 3,99,840"
Car,Hyundai,Santro,2020,SPORTZ AMT BS6,"Rs. 3,94,316","Rs. 4,18,706"
Car,Hyundai,Santro,2020,SPORTZ ANNIVERSARY EDITION,"Rs. 3,76,548","Rs. 3,99,840"
Car,Hyundai,Santro,2020,SPORTZ CNG,"Rs. 3,79,135","Rs. 4,02,587"
Car,Hyundai,Santro,2020,SPORTZ CNG BS6,"Rs. 3,95,820","Rs. 4,20,304"
Car,Hyundai,Santro,2019,ASTA,"Rs. 3,30,267","Rs. 3,50,695"
Car,Hyundai,Santro,2019,D-LITE,"Rs. 2,37,386","Rs. 2,52,070"
Car,Hyundai,Santro,2019,ERA,"Rs. 2,58,883","Rs. 2,74,897"
Car,Hyundai,Santro,2019,ERA EXECUTIVE,"Rs. 2,77,607","Rs. 2,94,779"
Car,Hyundai,Santro,2019,MAGNA,"Rs. 2,78,130","Rs. 2,95,334"
Car,Hyundai,Santro,2019,MAGNA AMT,"Rs. 3,14,520","Rs. 3,33,974"
Car,Hyundai,Santro,2019,MAGNA CNG,"Rs. 3,17,435","Rs. 3,37,071"
Car,Hyundai,Santro,2019,SPORTZ,"Rs. 3,02,625","Rs. 3,21,345"
Car,Hyundai,Santro,2019,SPORTZ AMT,"Rs. 3,30,851","Rs. 3,51,315"
Car,Hyundai,Santro,2019,SPORTZ CNG,"Rs. 3,41,349","Rs. 3,62,463"
Car,Hyundai,Santro,2018,ASTA,"Rs. 3,01,978","Rs. 3,20,658"
Car,Hyundai,Santro,2018,D-LITE,"Rs. 2,17,053","Rs. 2,30,479"
Car,Hyundai,Santro,2018,ERA,"Rs. 2,36,708","Rs. 2,51,350"
Car,Hyundai,Santro,2018,MAGNA,"Rs. 2,54,307","Rs. 2,70,037"
Car,Hyundai,Santro,2018,MAGNA AMT,"Rs. 2,87,580","Rs. 3,05,368"
Car,Hyundai,Santro,2018,MAGNA CNG,"Rs. 2,90,245","Rs. 3,08,199"
Car,Hyundai,Santro,2018,SPORTZ,"Rs. 2,76,704","Rs. 2,93,820"
Car,Hyundai,Santro,2018,SPORTZ AMT,"Rs. 3,02,511","Rs. 3,21,223"
Car,Hyundai,Santro,2018,SPORTZ CNG,"Rs. 3,12,110","Rs. 3,31,416"
Car,Hyundai,Santro Xing,2015,GL,"Rs. 1,40,731","Rs. 1,49,437"
Car,Hyundai,Santro Xing,2015,GL CNG,"Rs. 1,50,283","Rs. 1,59,579"
Car,Hyundai,Santro Xing,2015,GL LPG,"Rs. 1,50,028","Rs. 1,59,308"
Car,Hyundai,Santro Xing,2015,GL PLUS,"Rs. 1,45,216","Rs. 1,54,198"
Car,Hyundai,Santro Xing,2015,GL PLUS CNG,"Rs. 1,55,234","Rs. 1,64,836"
Car,Hyundai,Santro Xing,2015,GL PLUS LPG,"Rs. 1,54,423","Rs. 1,63,975"
Car,Hyundai,Santro Xing,2015,GLS,"Rs. 1,49,700","Rs. 1,58,960"
Car,Hyundai,Santro Xing,2015,GLS (CNG),"Rs. 1,59,206","Rs. 1,69,054"
Car,Hyundai,Santro Xing,2015,GLS AT,"Rs. 1,55,634","Rs. 1,65,260"
Car,Hyundai,Santro Xing,2015,GLS LPG,"Rs. 1,58,368","Rs. 1,68,164"
Car,Hyundai,Santro Xing,2015,Non-AC,"Rs. 1,28,435","Rs. 1,36,379"
Car,Hyundai,Santro Xing,2014,GL,"Rs. 1,23,910","Rs. 1,31,574"
Car,Hyundai,Santro Xing,2014,GL CNG,"Rs. 1,32,320","Rs. 1,40,504"
Car,Hyundai,Santro Xing,2014,GL LPG,"Rs. 1,32,095","Rs. 1,40,265"
Car,Hyundai,Santro Xing,2014,GL PLUS,"Rs. 1,27,858","Rs. 1,35,766"
Car,Hyundai,Santro Xing,2014,GL PLUS CNG,"Rs. 1,36,679","Rs. 1,45,133"
Car,Hyundai,Santro Xing,2014,GL PLUS LPG,"Rs. 1,35,965","Rs. 1,44,375"
Car,Hyundai,Santro Xing,2014,GLS,"Rs. 1,31,807","Rs. 1,39,959"
Car,Hyundai,Santro Xing,2014,GLS (CNG),"Rs. 1,40,177","Rs. 1,48,847"
Car,Hyundai,Santro Xing,2014,GLS AT,"Rs. 1,36,030","Rs. 1,44,444"
Car,Hyundai,Santro Xing,2014,GLS LPG,"Rs. 1,39,438","Rs. 1,48,064"
Car,Hyundai,Santro Xing,2014,Non-AC,"Rs. 1,12,578","Rs. 1,19,542"
Car,Hyundai,Santro Xing,2013,GL,"Rs. 1,12,628","Rs. 1,19,594"
Car,Hyundai,Santro Xing,2013,GL CNG,"Rs. 1,20,272","Rs. 1,27,712"
Car,Hyundai,Santro Xing,2013,GL LPG,"Rs. 1,20,068","Rs. 1,27,494"
Car,Hyundai,Santro Xing,2013,GL PLUS,"Rs. 1,16,217","Rs. 1,23,405"
Car,Hyundai,Santro Xing,2013,GL PLUS CNG,"Rs. 1,24,234","Rs. 1,31,918"
Car,Hyundai,Santro Xing,2013,GL PLUS LPG,"Rs. 1,23,585","Rs. 1,31,229"
Car,Hyundai,Santro Xing,2013,GLS,"Rs. 1,19,805","Rs. 1,27,215"
Car,Hyundai,Santro Xing,2013,GLS (CNG),"Rs. 1,27,413","Rs. 1,35,295"
Car,Hyundai,Santro Xing,2013,GLS AT,"Rs. 1,23,452","Rs. 1,31,088"
Car,Hyundai,Santro Xing,2013,GLS LPG,"Rs. 1,26,742","Rs. 1,34,582"
Car,Hyundai,Santro Xing,2013,Non-AC,"Rs. 1,01,317","Rs. 1,07,584"
Car,Hyundai,Santro Xing,2012,GL,"Rs. 1,04,368","Rs. 1,10,824"
Car,Hyundai,Santro Xing,2012,GL CNG,"Rs. 1,11,452","Rs. 1,18,346"
Car,Hyundai,Santro Xing,2012,GL LPG,"Rs. 1,11,263","Rs. 1,18,145"
Car,Hyundai,Santro Xing,2012,GL PLUS,"Rs. 1,07,694","Rs. 1,14,356"
Car,Hyundai,Santro Xing,2012,GL PLUS CNG,"Rs. 1,15,123","Rs. 1,22,245"
Car,Hyundai,Santro Xing,2012,GL PLUS LPG,"Rs. 1,14,522","Rs. 1,21,606"
Car,Hyundai,Santro Xing,2012,GLS,"Rs. 1,11,019","Rs. 1,17,887"
Car,Hyundai,Santro Xing,2012,GLS (CNG),"Rs. 1,18,069","Rs. 1,25,373"
Car,Hyundai,Santro Xing,2012,GLS AT,"Rs. 1,14,139","Rs. 1,21,199"
Car,Hyundai,Santro Xing,2012,GLS LPG,"Rs. 1,17,448","Rs. 1,24,712"
Car,Hyundai,Santro Xing,2012,Non-AC,"Rs. 93,120","Rs. 98,880"
Car,Hyundai,Santro Xing,2011,GL,"Rs. 94,333","Rs. 1,00,168"
Car,Hyundai,Santro Xing,2011,GL CNG,"Rs. 1,00,735","Rs. 1,06,966"
Car,Hyundai,Santro Xing,2011,GL LPG,"Rs. 1,00,564","Rs. 1,06,784"
Car,Hyundai,Santro Xing,2011,GL PLUS,"Rs. 97,339","Rs. 1,03,359"
Car,Hyundai,Santro Xing,2011,GL PLUS CNG,"Rs. 1,04,054","Rs. 1,10,490"
Car,Hyundai,Santro Xing,2011,GL PLUS LPG,"Rs. 1,03,510","Rs. 1,09,912"
Car,Hyundai,Santro Xing,2011,GLS,"Rs. 1,00,344","Rs. 1,06,550"
Car,Hyundai,Santro Xing,2011,GLS (CNG),"Rs. 1,06,716","Rs. 1,13,318"
Car,Hyundai,Santro Xing,2011,GLS AT,"Rs. 1,02,817","Rs. 1,09,177"
Car,Hyundai,Santro Xing,2011,GLS LPG,"Rs. 1,06,154","Rs. 1,12,720"
Car,Hyundai,Santro Xing,2011,Non-AC,"Rs. 83,555","Rs. 88,723"
Car,Hyundai,Santro Xing,2010,GL,"Rs. 83,919","Rs. 89,109"
Car,Hyundai,Santro Xing,2010,GL CNG,"Rs. 89,614","Rs. 95,158"
Car,Hyundai,Santro Xing,2010,GL LPG,"Rs. 89,462","Rs. 94,996"
Car,Hyundai,Santro Xing,2010,GL PLUS,"Rs. 86,593","Rs. 91,949"
Car,Hyundai,Santro Xing,2010,GL PLUS CNG,"Rs. 92,567","Rs. 98,293"
Car,Hyundai,Santro Xing,2010,GL PLUS LPG,"Rs. 92,083","Rs. 97,779"
Car,Hyundai,Santro Xing,2010,GLS,"Rs. 89,267","Rs. 94,789"
Car,Hyundai,Santro Xing,2010,GLS (CNG),"Rs. 94,936","Rs. 1,00,808"
Car,Hyundai,Santro Xing,2010,GLS AT,"Rs. 91,090","Rs. 96,724"
Car,Hyundai,Santro Xing,2010,GLS LPG,"Rs. 94,435","Rs. 1,00,277"
Car,Hyundai,Santro Xing,2010,Non-AC,"Rs. 73,872","Rs. 78,442"
Car,Hyundai,Santro Xing,2009,GL,"Rs. 74,674","Rs. 79,294"
Car,Hyundai,Santro Xing,2009,GL CNG,"Rs. 79,743","Rs. 84,675"
Car,Hyundai,Santro Xing,2009,GL LPG,"Rs. 79,607","Rs. 84,531"
Car,Hyundai,Santro Xing,2009,GL PLUS,"Rs. 77,054","Rs. 81,820"
Car,Hyundai,Santro Xing,2009,GL PLUS CNG,"Rs. 82,369","Rs. 87,465"
Car,Hyundai,Santro Xing,2009,GL PLUS LPG,"Rs. 81,939","Rs. 87,007"
Car,Hyundai,Santro Xing,2009,GLS,"Rs. 79,433","Rs. 84,347"
Car,Hyundai,Santro Xing,2009,GLS (CNG),"Rs. 84,477","Rs. 89,703"
Car,Hyundai,Santro Xing,2009,GLS AT,"Rs. 80,721","Rs. 85,715"
Car,Hyundai,Santro Xing,2009,GLS LPG,"Rs. 84,032","Rs. 89,230"
Car,Hyundai,Santro Xing,2009,Non-AC,"Rs. 65,320","Rs. 69,360"
Car,Hyundai,Santro Xing,2009,XE,"Rs. 70,896","Rs. 75,282"
Car,Hyundai,Santro Xing,2009,XG,"Rs. 75,859","Rs. 80,551"
Car,Hyundai,Santro Xing,2009,XG AT,"Rs. 85,535","Rs. 90,825"
Car,Hyundai,Santro Xing,2009,XK ERLX EURO III,"Rs. 71,033","Rs. 75,427"
Car,Hyundai,Santro Xing,2009,XK NON AC ERLX EURO III,"Rs. 60,916","Rs. 64,684"
Car,Hyundai,Santro Xing,2009,XL,"Rs. 72,930","Rs. 77,442"
Car,Hyundai,Santro Xing,2009,XL ERLX EURO III,"Rs. 75,038","Rs. 79,680"
Car,Hyundai,Santro Xing,2009,XO,"Rs. 81,169","Rs. 86,189"
Car,Hyundai,Santro Xing,2009,XO ERLX EURO III,"Rs. 83,319","Rs. 88,473"
Car,Hyundai,Santro Xing,2009,XP,"Rs. 86,851","Rs. 92,223"
Car,Hyundai,Santro Xing,2009,XS,"Rs. 92,577","Rs. 98,303"
Car,Hyundai,Santro Xing,2009,XS ERLX EURO III,"Rs. 94,727","Rs. 1,00,587"
Car,Hyundai,Santro Xing,2008,GL,"Rs. 35,711","Rs. 37,919"
Car,Hyundai,Santro Xing,2008,GL CNG,"Rs. 37,412","Rs. 39,726"
Car,Hyundai,Santro Xing,2008,GLS,"Rs. 37,266","Rs. 39,572"
